female,black,housing_expense_ratio,self_employed,married,mortgage_credit,consumer_credit,bad_history,PI_ratio,deny,loan_to_value,denied_PMI,accept
1.0,1.0,0.21,0.0,0.0,2.0,3.0,0.0,0.21,0.0,0.8,0.0,1.0
0.0,1.0,0.18,0.0,1.0,2.0,2.0,1.0,0.23,0.0,1.0,0.0,1.0
1.0,0.0,0.36,1.0,0.0,2.0,1.0,0.0,0.57,1.0,1.0285715,0.0,0.0
1.0,0.0,0.23,0.0,0.0,2.0,1.0,0.0,0.27,0.0,0.8,0.0,1.0
0.0,0.0,0.23,0.0,1.0,2.0,1.0,0.0,0.33,0.0,1.0,0.0,1.0
0.0,0.0,0.3,1.0,1.0,1.0,1.0,0.0,0.47,0.0,0.701559,0.0,1.0
0.0,0.0,0.29,0.0,0.0,1.0,1.0,0.0,0.32,0.0,0.7359813,0.0,1.0
0.0,0.0,0.23,0.0,1.0,1.0,6.0,0.0,0.29,0.0,0.91006714,0.0,1.0
0.0,0.0,0.15,1.0,1.0,1.0,2.0,0.0,0.47,0.0,0.3939828,0.0,1.0
0.0,0.0,0.3,0.0,1.0,1.0,2.0,0.0,0.53,0.0,0.6653226,0.0,1.0
0.0,0.0,0.31,0.0,1.0,2.0,1.0,0.0,0.31,0.0,0.8037383,0.0,1.0
0.0,0.0,0.28,0.0,1.0,2.0,2.0,0.0,0.39,0.0,0.7484277,0.0,1.0
0.0,0.0,0.26,0.0,1.0,1.0,4.0,0.0,0.36,0.0,0.84,0.0,1.0
0.0,0.0,0.21,0.0,0.0,2.0,1.0,0.0,0.42,0.0,0.79574466,0.0,1.0
0.0,0.0,0.27,0.0,1.0,2.0,3.0,0.0,0.36,0.0,0.8993711,0.0,1.0
1.0,0.0,0.29,0.0,0.0,2.0,1.0,0.0,0.35,0.0,0.7297297,0.0,1.0
0.0,0.0,0.22,0.0,0.0,2.0,5.0,0.0,0.26,0.0,0.8423423,0.0,1.0
0.0,0.0,0.21,0.0,1.0,2.0,2.0,0.0,0.22,0.0,0.4631579,0.0,1.0
0.0,0.0,0.14,0.0,1.0,2.0,1.0,0.0,0.14,0.0,0.26153848,0.0,1.0
0.0,0.0,0.23,0.0,1.0,2.0,5.0,0.0,0.32,0.0,0.7970297,0.0,1.0
1.0,0.0,0.27,0.0,0.0,2.0,4.0,0.0,0.28,0.0,0.7429907,0.0,1.0
1.0,1.0,0.3,0.0,0.0,2.0,2.0,0.0,0.37,0.0,0.7714286,0.0,1.0
0.0,0.0,0.26,1.0,1.0,2.0,2.0,0.0,0.28,0.0,0.748,0.0,1.0
0.0,0.0,0.25,0.0,0.0,2.0,2.0,0.0,0.29,0.0,0.4796748,0.0,1.0
0.0,1.0,0.25,0.0,1.0,2.0,5.0,0.0,0.27,0.0,0.8035714,0.0,1.0
0.0,0.0,0.24,0.0,0.0,2.0,2.0,0.0,0.25,0.0,0.8030303,0.0,1.0
0.0,0.0,0.18,0.0,1.0,2.0,2.0,0.0,0.26,0.0,0.8,0.0,1.0
0.0,0.0,0.29,0.0,1.0,1.0,1.0,0.0,0.3,0.0,0.37037036,0.0,1.0
0.0,0.0,0.29,0.0,1.0,1.0,2.0,0.0,0.5,1.0,0.7987616,0.0,0.0
0.0,0.0,0.19,0.0,1.0,2.0,6.0,0.0,0.38,0.0,0.78846157,0.0,1.0
0.0,0.0,0.25,0.0,1.0,2.0,2.0,0.0,0.4,0.0,0.8381877,0.0,1.0
0.0,0.0,0.28,0.0,1.0,2.0,6.0,0.0,0.34,0.0,0.7921348,0.0,1.0
0.0,0.0,0.31,0.0,1.0,2.0,1.0,0.0,0.32,0.0,0.7924528,0.0,1.0
1.0,0.0,0.21,0.0,1.0,2.0,2.0,0.0,0.26,0.0,0.7058824,0.0,1.0
0.0,0.0,0.2,1.0,1.0,2.0,1.0,0.0,0.2,0.0,0.5084746,0.0,1.0
1.0,0.0,0.23,0.0,1.0,1.0,1.0,0.0,0.29,0.0,0.8440367,0.0,1.0
1.0,0.0,0.27,0.0,0.0,2.0,3.0,0.0,0.32,0.0,0.89928055,0.0,1.0
0.0,1.0,0.34,0.0,0.0,1.0,1.0,0.0,0.39,1.0,0.79948586,0.0,0.0
0.0,0.0,0.18,0.0,0.0,2.0,1.0,0.0,0.19,0.0,0.74375,0.0,1.0
0.0,0.0,0.32,0.0,1.0,2.0,1.0,0.0,0.37,0.0,0.89855075,0.0,1.0
0.0,0.0,0.3,0.0,1.0,1.0,1.0,0.0,0.41,0.0,0.5555556,0.0,1.0
0.0,0.0,0.23,0.0,0.0,2.0,2.0,0.0,0.38,1.0,0.79464287,0.0,0.0
0.0,0.0,0.28,0.0,1.0,2.0,1.0,0.0,0.33,0.0,0.88,0.0,1.0
1.0,0.0,0.202,0.0,0.0,1.0,5.0,0.0,0.349,0.0,0.90924835,0.0,1.0
0.0,0.0,0.303,0.0,1.0,1.0,2.0,0.0,0.384,0.0,0.43137255,0.0,1.0
0.0,0.0,0.2,0.0,1.0,1.0,1.0,0.0,0.31,0.0,0.4950495,0.0,1.0
0.0,0.0,0.27,1.0,0.0,2.0,1.0,0.0,0.27,0.0,0.18404908,0.0,1.0
0.0,0.0,0.148,0.0,1.0,2.0,1.0,0.0,0.396,0.0,0.28169015,0.0,1.0
0.0,0.0,0.2,0.0,1.0,1.0,1.0,0.0,0.26,0.0,0.4680851,0.0,1.0
0.0,0.0,0.336,0.0,1.0,2.0,2.0,0.0,0.36900002,0.0,0.91851854,0.0,1.0
0.0,0.0,0.19600001,0.0,1.0,4.0,6.0,0.0,0.31,1.0,1.0,0.0,0.0
0.0,0.0,0.31,0.0,1.0,2.0,3.0,0.0,0.353,0.0,0.42857143,0.0,1.0
0.0,0.0,0.20899999,0.0,1.0,1.0,1.0,0.0,0.276,0.0,0.46448088,0.0,1.0
0.0,0.0,0.31,0.0,1.0,1.0,1.0,0.0,0.31,0.0,0.29761904,0.0,1.0
0.0,0.0,0.33,0.0,0.0,3.0,1.0,0.0,0.38,0.0,0.88095236,0.0,1.0
0.0,0.0,0.16,1.0,1.0,3.0,1.0,0.0,0.37,0.0,0.7692308,0.0,1.0
0.0,0.0,0.22,0.0,1.0,2.0,2.0,0.0,0.36,0.0,0.9047619,0.0,1.0
0.0,0.0,0.23,0.0,1.0,2.0,1.0,0.0,0.35,0.0,0.9137931,0.0,1.0
0.0,0.0,0.34,0.0,0.0,2.0,1.0,0.0,0.36,0.0,0.8979592,0.0,1.0
0.0,0.0,0.16,0.0,1.0,1.0,1.0,0.0,0.396,0.0,0.7894737,0.0,1.0
0.0,0.0,0.28,0.0,0.0,2.0,2.0,0.0,0.36,0.0,0.8888889,0.0,1.0
0.0,0.0,0.31,0.0,1.0,2.0,1.0,0.0,0.36,0.0,0.8310811,0.0,1.0
0.0,0.0,0.27,0.0,0.0,1.0,1.0,0.0,0.27,0.0,0.5,0.0,1.0
0.0,0.0,0.28,0.0,1.0,1.0,1.0,0.0,0.31,0.0,0.80263156,0.0,1.0
0.0,0.0,0.28,0.0,1.0,2.0,1.0,0.0,0.34,0.0,0.8,0.0,1.0
0.0,0.0,0.24,0.0,1.0,2.0,6.0,0.0,0.29,0.0,0.9,0.0,1.0
0.0,0.0,0.42,0.0,1.0,1.0,1.0,0.0,0.42,0.0,0.7758621,0.0,1.0
0.0,0.0,3.0,1.0,1.0,3.0,1.0,0.0,,1.0,0.5714286,0.0,0.0
0.0,0.0,0.29,1.0,0.0,2.0,1.0,0.0,0.33,0.0,0.80714285,0.0,1.0
0.0,0.0,0.21,0.0,0.0,2.0,1.0,0.0,0.32,0.0,0.9,0.0,1.0
0.0,0.0,0.2,0.0,1.0,2.0,6.0,1.0,0.3,1.0,0.8,0.0,0.0
0.0,0.0,0.24,0.0,1.0,2.0,1.0,0.0,0.29,0.0,0.9444444,0.0,1.0
0.0,0.0,0.17,0.0,1.0,2.0,2.0,0.0,0.28,0.0,0.6296296,0.0,1.0
1.0,1.0,0.3,0.0,1.0,2.0,2.0,0.0,0.37,0.0,0.9285714,0.0,1.0
0.0,0.0,0.35,0.0,1.0,2.0,1.0,0.0,0.37,0.0,0.84302324,0.0,1.0
0.0,0.0,0.16,0.0,0.0,2.0,2.0,0.0,0.19,0.0,0.42857143,0.0,1.0
1.0,0.0,0.29,0.0,1.0,2.0,1.0,0.0,0.36,0.0,0.5494506,0.0,1.0
1.0,0.0,0.72,0.0,0.0,2.0,3.0,0.0,0.83,0.0,0.71629214,0.0,1.0
0.0,0.0,0.16,0.0,0.0,2.0,1.0,0.0,0.29,0.0,0.40625,0.0,1.0
1.0,1.0,0.31,0.0,0.0,2.0,3.0,0.0,0.37,0.0,0.9,0.0,1.0
0.0,0.0,0.21,0.0,1.0,2.0,2.0,1.0,0.21,0.0,0.5555556,0.0,1.0
0.0,0.0,0.19,0.0,0.0,2.0,1.0,0.0,0.21,0.0,0.5514706,0.0,1.0
0.0,0.0,0.28,0.0,0.0,2.0,2.0,0.0,0.29,0.0,0.33333334,0.0,1.0
0.0,0.0,0.14,0.0,0.0,2.0,5.0,0.0,0.21,0.0,0.9529412,0.0,1.0
1.0,0.0,0.32,0.0,0.0,2.0,2.0,0.0,0.42,0.0,0.8,0.0,1.0
0.0,0.0,0.21,0.0,1.0,2.0,1.0,0.0,0.22,0.0,0.6875,0.0,1.0
0.0,0.0,0.23,0.0,1.0,2.0,2.0,0.0,0.27,0.0,0.69822484,0.0,1.0
1.0,1.0,0.34,0.0,0.0,2.0,1.0,0.0,0.43,0.0,0.95238096,0.0,1.0
0.0,0.0,0.2,0.0,1.0,2.0,6.0,1.0,0.37,1.0,0.8967742,1.0,0.0
1.0,0.0,0.29,0.0,0.0,2.0,4.0,0.0,0.29,0.0,0.95,0.0,1.0
0.0,0.0,0.13,0.0,1.0,2.0,1.0,0.0,0.17,0.0,0.03151066,0.0,1.0
0.0,0.0,0.24,0.0,0.0,2.0,5.0,0.0,0.34,0.0,0.9013158,0.0,1.0
1.0,0.0,0.16,0.0,1.0,2.0,1.0,0.0,0.16,0.0,0.36,0.0,1.0
0.0,0.0,0.12,0.0,1.0,2.0,2.0,0.0,0.13,0.0,0.5263158,0.0,1.0
0.0,0.0,0.24,0.0,1.0,1.0,2.0,0.0,0.31,0.0,0.6094183,0.0,1.0
0.0,0.0,0.23,1.0,1.0,2.0,5.0,0.0,0.23,0.0,0.7214765,0.0,1.0
1.0,0.0,0.18,0.0,0.0,1.0,2.0,0.0,0.2,0.0,0.8,0.0,1.0
0.0,0.0,0.19,0.0,1.0,2.0,2.0,0.0,0.21,0.0,0.29850745,0.0,1.0
0.0,0.0,0.22,0.0,1.0,1.0,2.0,0.0,0.24,0.0,0.77348065,0.0,1.0
0.0,0.0,0.22,0.0,1.0,2.0,1.0,0.0,0.22,0.0,0.5,0.0,1.0
1.0,0.0,0.17,0.0,0.0,2.0,3.0,0.0,0.25,0.0,0.5882353,0.0,1.0
0.0,0.0,0.29,0.0,0.0,2.0,3.0,0.0,0.34,0.0,0.832,0.0,1.0
0.0,0.0,0.31,0.0,1.0,1.0,2.0,0.0,0.4,0.0,0.4366812,0.0,1.0
0.0,0.0,0.25,0.0,1.0,1.0,2.0,0.0,0.29,0.0,0.6666667,0.0,1.0
1.0,0.0,0.22,0.0,1.0,2.0,2.0,0.0,0.29,0.0,0.6993007,0.0,1.0
0.0,1.0,0.14,0.0,1.0,2.0,1.0,0.0,0.14,0.0,0.27906978,0.0,1.0
0.0,0.0,0.31,0.0,1.0,2.0,1.0,0.0,0.41,0.0,1.0,0.0,1.0
0.0,1.0,0.28,0.0,0.0,2.0,1.0,0.0,0.37,0.0,0.8695652,0.0,1.0
1.0,1.0,0.43,0.0,0.0,2.0,5.0,0.0,0.43,0.0,0.95238096,0.0,1.0
0.0,0.0,0.26,0.0,1.0,2.0,1.0,0.0,0.26,0.0,0.9028571,0.0,1.0
1.0,0.0,0.23,0.0,0.0,2.0,5.0,0.0,0.23,0.0,0.9529412,0.0,1.0
0.0,0.0,0.213,0.0,1.0,1.0,1.0,0.0,0.21700001,0.0,0.6388889,0.0,1.0
1.0,0.0,0.322,0.0,0.0,2.0,1.0,0.0,0.37,0.0,0.73170733,0.0,1.0
0.0,0.0,0.294,0.0,1.0,2.0,6.0,0.0,0.33200002,0.0,0.9,0.0,1.0
0.0,0.0,0.23200001,1.0,0.0,1.0,2.0,0.0,0.3,0.0,0.78688526,0.0,1.0
0.0,0.0,0.261,0.0,1.0,2.0,6.0,0.0,0.371,0.0,0.6884058,0.0,1.0
0.0,0.0,0.237,0.0,1.0,2.0,1.0,0.0,0.35,0.0,0.83937824,0.0,1.0
0.0,0.0,0.137,0.0,0.0,2.0,1.0,0.0,0.17,0.0,0.22875817,0.0,1.0
0.0,0.0,0.1233,0.0,1.0,2.0,6.0,0.0,0.2618,0.0,0.7375,0.0,1.0
0.0,0.0,0.21,0.0,1.0,2.0,5.0,0.0,0.219,0.0,0.7432432,0.0,1.0
0.0,0.0,0.32700002,0.0,1.0,2.0,4.0,0.0,0.348,0.0,0.8,0.0,1.0
0.0,0.0,0.36,0.0,1.0,2.0,6.0,0.0,0.36,0.0,0.6782946,0.0,1.0
0.0,0.0,0.11,0.0,1.0,1.0,1.0,0.0,0.43,0.0,0.53741497,0.0,1.0
1.0,0.0,0.22,0.0,1.0,1.0,3.0,0.0,0.27,0.0,0.19759451,0.0,1.0
0.0,0.0,0.28,0.0,1.0,1.0,5.0,0.0,0.36,0.0,0.9517241,0.0,1.0
0.0,0.0,0.23,0.0,1.0,2.0,5.0,1.0,0.27,0.0,0.676259,0.0,1.0
1.0,1.0,0.29,0.0,0.0,1.0,2.0,0.0,0.31,0.0,0.9433962,0.0,1.0
0.0,0.0,0.3,0.0,1.0,2.0,1.0,0.0,0.35,0.0,0.87969923,0.0,1.0
0.0,0.0,0.28,0.0,0.0,2.0,6.0,0.0,0.36,0.0,0.89361703,0.0,1.0
0.0,0.0,0.25,1.0,1.0,2.0,6.0,1.0,0.26,0.0,0.42857143,0.0,1.0
0.0,0.0,0.31,0.0,1.0,2.0,1.0,0.0,0.36,0.0,1.0336134,0.0,1.0
1.0,0.0,0.3,0.0,1.0,2.0,1.0,0.0,0.32,0.0,0.86440676,0.0,1.0
0.0,0.0,0.23,0.0,1.0,2.0,1.0,0.0,0.28,0.0,0.91719747,0.0,1.0
1.0,0.0,0.23,0.0,0.0,1.0,1.0,0.0,0.34,0.0,0.8016529,0.0,1.0
0.0,0.0,0.24,0.0,0.0,2.0,1.0,0.0,0.25,0.0,0.6136364,0.0,1.0
0.0,0.0,0.26,0.0,1.0,2.0,1.0,0.0,0.35,1.0,1.1271186,0.0,0.0
1.0,0.0,0.07,1.0,0.0,1.0,1.0,0.0,0.12,0.0,0.6962025,0.0,1.0
0.0,0.0,0.32,0.0,1.0,1.0,1.0,0.0,0.33,0.0,0.58441556,0.0,1.0
0.0,0.0,0.17,0.0,1.0,2.0,1.0,0.0,0.26,0.0,0.7870968,0.0,1.0
1.0,0.0,0.2,0.0,0.0,2.0,1.0,0.0,0.2,0.0,0.7151899,0.0,1.0
1.0,0.0,0.21,0.0,0.0,2.0,1.0,0.0,0.31,0.0,0.95327103,0.0,1.0
0.0,0.0,0.2,0.0,0.0,2.0,6.0,0.0,0.2,1.0,0.92,0.0,0.0
0.0,0.0,0.29,0.0,1.0,2.0,1.0,0.0,0.37,0.0,1.1408451,0.0,1.0
0.0,0.0,0.19,0.0,0.0,1.0,1.0,0.0,0.31,0.0,0.28184283,0.0,1.0
0.0,0.0,0.28,0.0,0.0,2.0,1.0,0.0,0.38,0.0,0.625,0.0,1.0
0.0,0.0,0.09,1.0,1.0,1.0,1.0,0.0,0.29,0.0,0.49333334,0.0,1.0
0.0,0.0,0.26,0.0,1.0,1.0,1.0,0.0,0.35,0.0,0.91803277,0.0,1.0
1.0,0.0,0.26,0.0,0.0,1.0,1.0,0.0,0.4,0.0,0.8993056,0.0,1.0
0.0,0.0,0.23,0.0,1.0,2.0,1.0,0.0,0.34,0.0,0.9202454,0.0,1.0
0.0,1.0,0.24,1.0,1.0,1.0,1.0,0.0,0.33,0.0,0.42258066,0.0,1.0
0.0,0.0,0.21,0.0,1.0,1.0,1.0,0.0,0.31,0.0,0.7632653,0.0,1.0
1.0,0.0,0.29,0.0,0.0,2.0,1.0,0.0,0.41,0.0,1.2015504,0.0,1.0
0.0,0.0,0.26,0.0,1.0,1.0,3.0,0.0,0.24,1.0,0.49597856,0.0,0.0
0.0,0.0,0.11,0.0,0.0,2.0,1.0,0.0,0.24,0.0,0.7483871,0.0,1.0
1.0,1.0,0.2,0.0,1.0,1.0,6.0,0.0,0.38,0.0,0.7972973,0.0,1.0
1.0,0.0,0.31,0.0,0.0,2.0,2.0,0.0,0.33,0.0,0.872449,0.0,1.0
0.0,0.0,0.17,0.0,1.0,1.0,1.0,0.0,0.32,0.0,0.6540881,0.0,1.0
0.0,0.0,0.28,0.0,1.0,2.0,1.0,0.0,0.37,0.0,0.9053255,0.0,1.0
0.0,0.0,0.23,0.0,1.0,1.0,2.0,0.0,0.38,0.0,0.47,0.0,1.0
0.0,0.0,0.28,0.0,0.0,2.0,2.0,0.0,0.31,0.0,0.7875,0.0,1.0
1.0,1.0,0.31,0.0,0.0,2.0,6.0,0.0,0.31,1.0,0.5966851,0.0,0.0
0.0,0.0,0.26,0.0,1.0,2.0,1.0,0.0,0.35,0.0,0.92948717,0.0,1.0
0.0,0.0,0.29,0.0,1.0,1.0,1.0,0.0,0.31,0.0,0.7837838,0.0,1.0
1.0,0.0,0.23,0.0,0.0,2.0,1.0,0.0,0.24,0.0,0.2739726,0.0,1.0
0.0,0.0,0.16,0.0,1.0,2.0,1.0,0.0,0.35,0.0,0.6451613,0.0,1.0
0.0,0.0,0.3,0.0,0.0,2.0,1.0,0.0,0.37,0.0,0.7848101,0.0,1.0
0.0,0.0,0.28,0.0,1.0,2.0,1.0,0.0,0.3,0.0,0.9236111,0.0,1.0
1.0,0.0,0.31,0.0,0.0,2.0,1.0,0.0,0.31,0.0,0.9285714,0.0,1.0
1.0,0.0,0.17,0.0,1.0,1.0,1.0,0.0,0.17,0.0,0.24935065,0.0,1.0
0.0,1.0,0.29,0.0,1.0,2.0,1.0,0.0,0.37,0.0,0.7473684,0.0,1.0
0.0,0.0,0.15,0.0,1.0,2.0,1.0,0.0,0.24,1.0,0.75342464,0.0,0.0
1.0,0.0,0.28,0.0,0.0,1.0,1.0,0.0,0.35,1.0,0.14516129,0.0,0.0
1.0,0.0,0.28,0.0,0.0,1.0,2.0,0.0,0.35,1.0,0.7419355,0.0,0.0
0.0,0.0,0.23,0.0,0.0,2.0,5.0,0.0,0.32,0.0,0.79746836,0.0,1.0
0.0,0.0,0.28,0.0,1.0,2.0,1.0,0.0,0.33,0.0,0.84705883,0.0,1.0
0.0,0.0,0.26,0.0,1.0,1.0,1.0,0.0,0.35,0.0,0.7882353,0.0,1.0
0.0,0.0,0.18,0.0,0.0,1.0,6.0,0.0,0.39,1.0,0.94736844,0.0,0.0
1.0,0.0,0.27,0.0,0.0,2.0,6.0,0.0,0.28,0.0,0.6654676,0.0,1.0
0.0,0.0,0.31,0.0,1.0,2.0,6.0,0.0,0.4,1.0,0.89444447,0.0,0.0
1.0,1.0,0.22,1.0,0.0,1.0,1.0,0.0,0.47,0.0,0.31592688,0.0,1.0
1.0,0.0,0.28,0.0,0.0,2.0,1.0,0.0,0.38,0.0,0.5714286,0.0,1.0
0.0,0.0,0.23,0.0,0.0,3.0,6.0,0.0,0.39,0.0,0.8888889,0.0,1.0
0.0,0.0,0.23,0.0,1.0,2.0,6.0,0.0,0.32,0.0,0.8739496,0.0,1.0
0.0,0.0,0.3,1.0,1.0,1.0,6.0,0.0,0.37,0.0,0.4569378,0.0,1.0
0.0,0.0,0.27,0.0,1.0,1.0,1.0,0.0,0.49,0.0,0.19948186,0.0,1.0
0.0,0.0,0.09,1.0,1.0,1.0,1.0,0.0,0.17,0.0,0.7569061,0.0,1.0
1.0,0.0,0.29,0.0,1.0,2.0,1.0,0.0,0.33,0.0,0.58441556,0.0,1.0
0.0,1.0,0.27,1.0,1.0,2.0,5.0,0.0,0.33,0.0,0.33962265,0.0,1.0
1.0,0.0,0.26,0.0,0.0,2.0,1.0,0.0,0.27,0.0,0.79569894,0.0,1.0
0.0,0.0,0.29,0.0,0.0,1.0,5.0,0.0,0.32,0.0,1.0956522,0.0,1.0
0.0,0.0,0.27,0.0,1.0,1.0,1.0,0.0,0.35,0.0,0.9283019,0.0,1.0
0.0,0.0,0.31,0.0,1.0,2.0,1.0,0.0,0.33,0.0,0.74444443,0.0,1.0
0.0,0.0,0.29,1.0,1.0,2.0,1.0,0.0,0.29,0.0,0.794702,0.0,1.0
0.0,0.0,0.22,0.0,0.0,2.0,1.0,0.0,0.32,0.0,0.79518074,0.0,1.0
0.0,0.0,0.26,0.0,0.0,2.0,1.0,0.0,0.37,0.0,0.89534885,0.0,1.0
0.0,0.0,0.25,0.0,0.0,2.0,1.0,0.0,0.26,0.0,0.8923077,0.0,1.0
0.0,0.0,0.27,0.0,0.0,2.0,1.0,0.0,0.35,0.0,0.8851351,0.0,1.0
0.0,0.0,0.25,0.0,1.0,2.0,1.0,0.0,0.26,0.0,0.91612905,0.0,1.0
0.0,0.0,0.2,0.0,1.0,2.0,1.0,0.0,0.31,0.0,0.7705882,0.0,1.0
1.0,0.0,0.3,0.0,0.0,2.0,1.0,0.0,0.35,0.0,0.8,0.0,1.0
0.0,1.0,0.32,0.0,0.0,2.0,2.0,0.0,0.55,1.0,0.9030303,0.0,0.0
0.0,0.0,0.28,0.0,1.0,2.0,1.0,0.0,0.31,0.0,0.77397263,0.0,1.0
1.0,0.0,0.14,0.0,1.0,1.0,2.0,0.0,0.24,0.0,0.54545456,0.0,1.0
0.0,0.0,0.31,1.0,0.0,2.0,1.0,0.0,0.34,0.0,0.80128205,0.0,1.0
1.0,1.0,0.23,0.0,1.0,2.0,6.0,1.0,0.3,1.0,0.9028571,0.0,0.0
0.0,0.0,0.32,1.0,1.0,1.0,1.0,0.0,0.33,0.0,0.7457627,0.0,1.0
1.0,0.0,0.31,0.0,0.0,2.0,3.0,1.0,0.37,1.0,0.8992248,0.0,0.0
0.0,0.0,0.2,0.0,1.0,2.0,1.0,0.0,0.25,0.0,0.8027211,0.0,1.0
0.0,0.0,0.21,1.0,1.0,1.0,1.0,0.0,0.29,0.0,0.78350514,0.0,1.0
1.0,0.0,0.2,0.0,0.0,1.0,2.0,0.0,0.32,0.0,0.8881579,0.0,1.0
0.0,0.0,0.15,0.0,1.0,1.0,2.0,0.0,0.36,0.0,0.7692308,0.0,1.0
1.0,0.0,0.23,0.0,0.0,1.0,1.0,0.0,0.24,0.0,0.79041916,0.0,1.0
0.0,0.0,0.04,0.0,1.0,1.0,1.0,0.0,0.1,0.0,0.8,0.0,1.0
0.0,0.0,0.28,0.0,1.0,2.0,1.0,0.0,0.34,0.0,0.8965517,0.0,1.0
0.0,0.0,0.3,0.0,0.0,3.0,2.0,1.0,0.43,0.0,0.6666667,0.0,1.0
0.0,0.0,0.3,1.0,0.0,2.0,1.0,0.0,0.39,0.0,0.71301246,0.0,1.0
1.0,0.0,0.28,0.0,0.0,2.0,2.0,0.0,0.31,0.0,0.7762238,0.0,1.0
1.0,0.0,0.26,0.0,0.0,2.0,2.0,0.0,0.37,0.0,0.6769231,0.0,1.0
0.0,0.0,0.25,0.0,1.0,1.0,1.0,0.0,0.31,0.0,0.59970015,0.0,1.0
0.0,0.0,0.26,0.0,0.0,1.0,2.0,0.0,0.37,0.0,0.4985755,0.0,1.0
0.0,0.0,0.2,1.0,1.0,2.0,1.0,0.0,0.24,0.0,0.64833003,0.0,1.0
0.0,0.0,0.24,0.0,1.0,1.0,1.0,0.0,0.37,0.0,0.65597665,0.0,1.0
0.0,0.0,0.27,0.0,0.0,2.0,1.0,0.0,0.35,0.0,1.0,0.0,1.0
0.0,0.0,0.26,1.0,1.0,1.0,2.0,0.0,0.29,0.0,0.7,0.0,1.0
0.0,0.0,0.28,0.0,1.0,1.0,2.0,0.0,0.29,0.0,0.36441585,0.0,1.0
0.0,0.0,0.07,1.0,1.0,1.0,1.0,0.0,0.07,0.0,0.7522388,0.0,1.0
0.0,0.0,0.33,0.0,1.0,2.0,1.0,0.0,0.36,0.0,0.8,0.0,1.0
0.0,0.0,0.22,0.0,1.0,1.0,1.0,0.0,0.25,0.0,0.5283019,0.0,1.0
0.0,0.0,0.18,1.0,1.0,2.0,1.0,0.0,0.21,0.0,0.7037037,0.0,1.0
0.0,0.0,0.1,0.0,1.0,1.0,2.0,0.0,0.13,0.0,0.45454547,0.0,1.0
0.0,0.0,0.23,0.0,0.0,4.0,2.0,1.0,0.34,0.0,1.0,0.0,1.0
0.0,0.0,0.33,0.0,1.0,1.0,2.0,0.0,0.39,0.0,0.7241379,0.0,1.0
1.0,0.0,0.29,0.0,0.0,2.0,2.0,0.0,0.3,0.0,0.6825939,0.0,1.0
0.0,0.0,0.17,0.0,1.0,2.0,1.0,0.0,0.29,0.0,1.0,0.0,1.0
0.0,0.0,0.12,0.0,1.0,1.0,1.0,0.0,0.17,0.0,0.49848944,0.0,1.0
0.0,0.0,0.27,0.0,1.0,2.0,1.0,0.0,0.37,0.0,0.47709924,0.0,1.0
0.0,0.0,0.37,1.0,1.0,2.0,2.0,0.0,0.44,1.0,0.82123893,0.0,0.0
0.0,0.0,0.28,0.0,1.0,1.0,5.0,0.0,0.37,0.0,0.6593406,0.0,1.0
0.0,0.0,0.23,0.0,1.0,1.0,1.0,0.0,0.25,0.0,0.76511097,0.0,1.0
1.0,0.0,0.25,0.0,0.0,2.0,2.0,0.0,0.26,0.0,0.9951846,0.0,1.0
0.0,0.0,0.29,0.0,0.0,2.0,1.0,0.0,0.75,1.0,0.44871795,0.0,0.0
0.0,0.0,0.12,0.0,0.0,2.0,1.0,0.0,0.175,0.0,0.5084746,0.0,1.0
0.0,0.0,0.18,0.0,1.0,2.0,1.0,0.0,0.18,0.0,0.74509805,0.0,1.0
0.0,0.0,0.3,1.0,1.0,1.0,1.0,0.0,0.35,0.0,0.44635195,0.0,1.0
1.0,1.0,0.26,0.0,0.0,2.0,1.0,0.0,0.276,0.0,1.0,0.0,1.0
0.0,0.0,0.28,0.0,0.0,2.0,1.0,0.0,0.28,1.0,0.94623655,0.0,0.0
0.0,1.0,0.22,0.0,1.0,2.0,5.0,0.0,0.33,0.0,0.85833335,0.0,1.0
0.0,0.0,0.18,0.0,0.0,2.0,4.0,0.0,0.18,0.0,0.6043956,0.0,1.0
0.0,1.0,0.34,1.0,0.0,2.0,2.0,0.0,0.48,0.0,0.6043956,0.0,1.0
0.0,0.0,0.19,0.0,1.0,2.0,4.0,0.0,0.19,0.0,0.8333333,0.0,1.0
1.0,1.0,0.3,0.0,0.0,2.0,5.0,0.0,0.4,0.0,0.92727274,0.0,1.0
0.0,0.0,0.23,0.0,1.0,2.0,3.0,0.0,0.55,0.0,0.57471263,0.0,1.0
1.0,1.0,0.28,0.0,0.0,2.0,4.0,0.0,0.39,0.0,0.8037383,0.0,1.0
0.0,0.0,0.378,1.0,1.0,2.0,5.0,0.0,0.692,1.0,0.8,0.0,0.0
0.0,0.0,0.29,0.0,1.0,1.0,1.0,0.0,0.406,0.0,1.14,0.0,1.0
0.0,0.0,0.308,0.0,0.0,2.0,1.0,0.0,0.412,1.0,1.0006762,0.0,0.0
0.0,0.0,0.265,0.0,1.0,2.0,2.0,0.0,0.3,1.0,0.94814813,0.0,0.0
0.0,0.0,0.16399999,0.0,1.0,2.0,1.0,0.0,0.348,0.0,0.77916664,0.0,1.0
0.0,0.0,0.272,0.0,0.0,1.0,1.0,0.0,0.325,0.0,0.9034483,0.0,1.0
